Importer,Year,Value,Ad val. duties,Number of lines,Brazil
,(US$),Simple average,MFN duties,Pref. duties,Brazil
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Brazil
391890 - Of other plastics,"123,330",6.50,6.50,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"405,333",6.35,6.35,4,,,,Brazil
391990 - Other,"6,285,236",6.50,6.50,1,,,,Brazil
392010 - Of polymers of ethylene,"11,138,160",4.64,4.64,7,,,,Brazil
392020 - Of polymers of propylene,"2,671,511",6.50,6.50,3,,,,Brazil
392030 - Of polymers of styrene,"1,737",6.50,6.50,1,,,,Brazil
392043 -- Containing by weight not less than 6 % of plasticisers,"196,164",6.50,6.50,2,,,,Brazil
392049 -- Other,"106,003",6.50,6.50,2,,,,Brazil
392051 -- Of poly(methyl methacrylate),"10,172,998",6.50,6.50,1,,,,Brazil
392059 -- Other,"74,716",3.25,3.25,2,,,,Brazil
392061 -- Of polycarbonates,"70,103",6.50,6.50,1,,,,Brazil
392062 -- Of poly(ethylene terephthalate),"1,342,152",4.33,4.33,3,,,,Brazil
392063 -- Of unsaturated polyesters,199,6.50,6.50,1,,,,Brazil
392069 -- Of other polyesters,"1,392",6.50,6.50,1,,,,Brazil
392071 -- Of regenerated cellulose,,6.50,6.50,1,,,,Brazil
392073 -- Of cellulose acetate,,6.40,6.40,2,,,,Brazil
392079 -- Of other cellulose derivatives,,6.10,6.10,2,,,,Brazil
392091 -- Of poly(vinyl butyral),,6.10,6.10,1,,,,Brazil
392092 -- Of polyamides,13,6.50,6.50,1,,,,Brazil
392093 -- Of amino-resins,,6.50,6.50,1,,,,Brazil
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Brazil
392099 -- Of other plastics,"57,946",3.25,3.25,6,,,,Brazil
392111 -- Of polymers of styrene,"6,204",6.50,6.50,1,,,,Brazil
392112 -- Of polymers of vinyl chloride,"482,329",6.50,6.50,1,,,,Brazil
392113 -- Of polyurethanes,"53,479",6.50,6.50,2,,,,Brazil
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Brazil
392119 -- Of other plastics,"1,611,243",6.50,6.50,1,,,,Brazil
392190 - Other,"13,855,328",6.50,6.50,8,,,,Brazil
"392210 - Baths, shower-baths, sinks and wash-basins","27,614",6.50,6.50,1,,,,Brazil
392220 - Lavatory seats and covers,491,6.50,6.50,1,,,,Brazil
392290 - Other,"14,649",6.50,6.50,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles","363,030",6.50,6.50,1,,,,Brazil
392321 -- Of polymers of ethylene,"1,447,678",6.50,6.50,1,,,,Brazil
392329 -- Of other plastics,"237,618",6.50,6.50,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","1,042,941",6.50,6.50,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports","176,570",5.90,5.90,2,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","1,168,233",6.50,6.50,2,,,,Brazil
392390 - Other,"1,006,299",6.50,6.50,1,,,,Brazil
392410 - Tableware and kitchenware,"1,095,890",6.50,6.50,1,,,,Brazil
392490 - Other,"572,238",6.50,6.50,1,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","104,200",6.50,6.50,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","159,946",6.50,6.50,1,,,,Brazil
392590 - Other,"123,370",6.50,6.50,3,,,,Brazil
392610 - Office or school supplies,"77,726",6.50,6.50,1,,,,Brazil
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","57,390",6.50,6.50,1,,,,Brazil
"392630 - Fittings for furniture, coachwork or the like","1,220,479",6.50,6.50,1,,,,Brazil
392640 - Statuettes and other ornamental articles,"227,371",6.50,6.50,1,,,,Brazil
392690 - Other,"10,889,048",6.50,6.50,3,,,,Brazil
,2009,"307,256,740",5.62,5.62,249,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"88,615,703",6.50,6.50,2,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"72,289,764",3.25,3.25,2,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"2,361,954",6.50,6.50,1,,,,Brazil
390190 - Other,"92,684",2.17,2.17,3,,,,Brazil
390210 - Polypropylene,"20,583,231",6.50,6.50,1,,,,Brazil
390220 - Polyisobutylene,"3,216,785",6.50,6.50,1,,,,Brazil
390230 - Propylene copolymers,"8,265,557",6.50,6.50,1,,,,Brazil
390290 - Other,"206,556",2.17,2.17,3,,,,Brazil
390311 -- Expansible,,6.50,6.50,1,,,,Brazil
390319 -- Other,"3,403",6.50,6.50,1,,,,Brazil
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"29,263",6.50,6.50,1,,,,Brazil
390390 - Other,"70,479",2.17,2.17,3,,,,Brazil
"390410 - Poly(vinyl chloride), not mixed with any other substances","2,318,185",6.50,6.50,1,,,,Brazil
390421 -- Non-plasticised,"5,872",6.50,6.50,1,,,,Brazil
390422 -- Plasticised,209,6.50,6.50,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,"86,380",6.50,6.50,1,,,,Brazil
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Brazil
390450 - Vinylidene chloride polymers,767,3.25,3.25,2,,,,Brazil
390461 -- Polytetrafluoroethylene,139,6.50,6.50,1,,,,Brazil
390469 -- Other,,3.25,3.25,2,,,,Brazil
390490 - Other,,6.50,6.50,1,,,,Brazil
390512 -- In aqueous dispersion,,6.50,6.50,1,,,,Brazil
390519 -- Other,"191,018",6.50,6.50,1,,,,Brazil
390521 -- In aqueous dispersion,251,6.50,6.50,1,,,,Brazil
390529 -- Other,,6.50,6.50,1,,,,Brazil
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","30,128",6.50,6.50,1,,,,Brazil
390591 -- Copolymers,"5,914",6.50,6.50,1,,,,Brazil
390599 -- Other,"2,636",3.25,3.25,2,,,,Brazil
390610 - Poly(methyl methacrylate),"364,977",6.50,6.50,1,,,,Brazil
390690 - Other,"1,552,510",1.64,1.64,7,,,,Brazil
390710 - Polyacetals,"90,801",6.50,6.50,1,,,,Brazil
390720 - Other polyethers,"82,642",5.20,5.20,5,,,,Brazil
390730 - Epoxide resins,"131,669",6.50,6.50,1,,,,Brazil
390740 - Polycarbonates,"2,210,870",6.50,6.50,1,,,,Brazil
390750 - Alkyd resins,"121,264",6.50,6.50,1,,,,Brazil
390760 - Poly(ethylene terephthalate),"11,129,067",6.50,6.50,2,,,,Brazil
390770 - Poly(lactic acid),,6.50,6.50,1,,,,Brazil
390791 -- Unsaturated,"6,793",6.50,6.50,2,,,,Brazil
390799 -- Other,"483,228",3.25,3.25,4,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","3,379,600",6.50,6.50,1,,,,Brazil
390890 - Other,"72,739",6.50,6.50,1,,,,Brazil
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Brazil
390920 - Melamine resins,"242,109",6.50,6.50,1,,,,Brazil
390930 - Other amino-resins,,6.50,6.50,1,,,,Brazil
390940 - Phenolic resins,"4,413,036",6.50,6.50,1,,,,Brazil
390950 - Polyurethanes,"118,600",3.25,3.25,2,,,,Brazil
391000 Silicones in primary forms.,"712,840",6.50,6.50,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","1,892,423",6.50,6.50,1,,,,Brazil
391190 - Other,"729,132",2.75,2.75,6,,,,Brazil
391211 -- Non-plasticised,,6.50,6.50,1,,,,Brazil
391212 -- Plasticised,,6.50,6.50,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),"7,161,363",6.33,6.33,3,,,,Brazil
391231 -- Carboxymethylcellulose and its salts,"691,040",6.50,6.50,1,,,,Brazil
391239 -- Other,,4.33,4.33,3,,,,Brazil
391290 - Other,"2,297,821",6.45,6.45,2,,,,Brazil
"391310 - Alginic acid, its salts and esters","20,545",5.00,5.00,1,,,,Brazil
391390 - Other,"8,039,320",6.50,6.50,1,,,,Brazil
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Brazil
391510 - Of polymers of ethylene,"2,469",6.50,6.50,1,,,,Brazil
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Brazil
391590 - Of other plastics,"238,553",6.50,6.50,3,,,,Brazil
391610 - Of polymers of ethylene,"2,148",6.50,6.50,1,,,,Brazil
391620 - Of polymers of vinyl chloride,962,6.50,6.50,2,,,,Brazil
391690 - Of other plastics,"185,871",6.50,6.50,7,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"298,125",5.90,5.90,2,,,,Brazil
391721 -- Of polymers of ethylene,"27,882",6.50,6.50,2,,,,Brazil
391722 -- Of polymers of propylene,"866,771",6.50,6.50,2,,,,Brazil
391723 -- Of polymers of vinyl chloride,"17,184",6.50,6.50,2,,,,Brazil
391729 -- Of other plastics,"1,644,009",6.50,6.50,4,,,,Brazil
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","18,983",6.50,6.50,1,,,,Brazil
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","2,629,519",6.50,6.50,7,,,,Brazil
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",921,6.50,6.50,1,,,,Brazil
391739 -- Other,"850,451",6.50,6.50,4,,,,Brazil
391740 - Fittings,"576,038",6.50,6.50,1,,,,Brazil
391810 - Of polymers of vinyl chloride,"220,783",6.50,6.50,2,,,,Brazil
391890 - Of other plastics,"75,431",6.50,6.50,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"360,109",6.41,6.41,9,,,,Brazil
391990 - Other,"5,624,684",6.50,6.50,6,,,,Brazil
392010 - Of polymers of ethylene,"6,557,638",4.88,4.88,8,,,,Brazil
392020 - Of polymers of propylene,"4,349,684",6.50,6.50,5,,,,Brazil
392030 - Of polymers of styrene,"2,357",6.50,6.50,1,,,,Brazil
392043 -- Containing by weight not less than 6 % of plasticisers,"254,732",6.50,6.50,2,,,,Brazil
392049 -- Other,"213,948",6.50,6.50,2,,,,Brazil
392051 -- Of poly(methyl methacrylate),"4,213,942",6.50,6.50,1,,,,Brazil
392059 -- Other,,3.25,3.25,2,,,,Brazil
392061 -- Of polycarbonates,"77,425",6.50,6.50,1,,,,Brazil
392062 -- Of poly(ethylene terephthalate),"3,206,910",3.25,3.25,4,,,,Brazil
392063 -- Of unsaturated polyesters,976,6.50,6.50,1,,,,Brazil
392069 -- Of other polyesters,"3,180",6.50,6.50,1,,,,Brazil
392071 -- Of regenerated cellulose,879,6.50,6.50,2,,,,Brazil
392073 -- Of cellulose acetate,,6.43,6.43,3,,,,Brazil
392079 -- Of other cellulose derivatives,,6.10,6.10,2,,,,Brazil
392091 -- Of poly(vinyl butyral),,6.10,6.10,1,,,,Brazil
392092 -- Of polyamides,"4,059",6.50,6.50,1,,,,Brazil
392093 -- Of amino-resins,,6.50,6.50,1,,,,Brazil
392094 -- Of phenolic resins,,6.50,6.50,1,,,,Brazil
392099 -- Of other plastics,"40,644",2.79,2.79,7,,,,Brazil
392111 -- Of polymers of styrene,"2,776",6.50,6.50,1,,,,Brazil
392112 -- Of polymers of vinyl chloride,"535,994",6.50,6.50,1,,,,Brazil
392113 -- Of polyurethanes,"8,132",6.50,6.50,2,,,,Brazil
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Brazil
392119 -- Of other plastics,"1,008,859",6.50,6.50,1,,,,Brazil
392190 - Other,"11,537,590",6.50,6.50,9,,,,Brazil
"392210 - Baths, shower-baths, sinks and wash-basins","28,635",6.50,6.50,1,,,,Brazil
392220 - Lavatory seats and covers,139,6.50,6.50,1,,,,Brazil
392290 - Other,"2,106",6.50,6.50,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles","365,493",6.50,6.50,1,,,,Brazil
392321 -- Of polymers of ethylene,"1,001,550",6.50,6.50,1,,,,Brazil
392329 -- Of other plastics,"921,558",6.50,6.50,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","527,862",6.50,6.50,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports","267,899",5.90,5.90,2,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","684,135",6.50,6.50,2,,,,Brazil
392390 - Other,"336,482",6.50,6.50,2,,,,Brazil
392410 - Tableware and kitchenware,"991,047",6.50,6.50,1,,,,Brazil
392490 - Other,"989,778",6.50,6.50,3,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","65,890",6.50,6.50,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors",14,6.50,6.50,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","39,598",6.50,6.50,1,,,,Brazil
392590 - Other,"147,012",6.50,6.50,3,,,,Brazil
392610 - Office or school supplies,"37,701",6.50,6.50,1,,,,Brazil
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","180,822",6.50,6.50,1,,,,Brazil
"392630 - Fittings for furniture, coachwork or the like","756,219",6.50,6.50,1,,,,Brazil
392640 - Statuettes and other ornamental articles,"209,987",6.50,6.50,1,,,,Brazil
392690 - Other,"9,720,919",6.50,6.50,3,,,,Brazil
,2008,"454,565,745",5.62,5.62,249,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"146,631,809",6.50,6.50,2,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"119,296,913",3.25,3.25,2,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"4,464,130",6.50,6.50,1,,,,Brazil
390190 - Other,"2,143,875",2.17,2.17,3,,,,Brazil
390210 - Polypropylene,"24,210,832",6.50,6.50,1,,,,Brazil
390220 - Polyisobutylene,"3,415,491",6.50,6.50,1,,,,Brazil
390230 - Propylene copolymers,"8,618,655",6.50,6.50,1,,,,Brazil
390290 - Other,"8,159",2.17,2.17,3,,,,Brazil
390311 -- Expansible,59,6.50,6.50,1,,,,Brazil
390319 -- Other,,6.50,6.50,1,,,,Brazil
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"3,882",6.50,6.50,1,,,,Brazil
390390 - Other,"11,484",2.17,2.17,3,,,,Brazil
"390410 - Poly(vinyl chloride), not mixed with any other substances","43,505",6.50,6.50,1,,,,Brazil
390421 -- Non-plasticised,"68,217",6.50,6.50,1,,,,Brazil
390422 -- Plasticised,"1,611",6.50,6.50,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,"111,620",6.50,6.50,1,,,,Brazil
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Brazil
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Brazil
390461 -- Polytetrafluoroethylene,29,6.50,6.50,1,,,,Brazil
390469 -- Other,"353,023",3.25,3.25,2,,,,Brazil
390490 - Other,"12,378",6.50,6.50,1,,,,Brazil
390512 -- In aqueous dispersion,29,6.50,6.50,1,,,,Brazil
390519 -- Other,"1,333",6.50,6.50,1,,,,Brazil
390521 -- In aqueous dispersion,73,6.50,6.50,1,,,,Brazil
390529 -- Other,,6.50,6.50,1,,,,Brazil
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","1,069",6.50,6.50,1,,,,Brazil
390591 -- Copolymers,,6.50,6.50,1,,,,Brazil
390599 -- Other,"11,733",3.25,3.25,2,,,,Brazil
390610 - Poly(methyl methacrylate),"963,577",6.50,6.50,1,,,,Brazil
390690 - Other,"2,128,363",1.64,1.64,7,,,,Brazil
390710 - Polyacetals,"1,758",6.50,6.50,1,,,,Brazil
390720 - Other polyethers,"811,850",5.20,5.20,5,,,,Brazil
390730 - Epoxide resins,"400,645",6.50,6.50,1,,,,Brazil
390740 - Polycarbonates,"5,716,556",6.50,6.50,1,,,,Brazil
390750 - Alkyd resins,"121,024",6.50,6.50,1,,,,Brazil
390760 - Poly(ethylene terephthalate),"5,291,215",6.50,6.50,2,,,,Brazil
390770 - Poly(lactic acid),,6.50,6.50,1,,,,Brazil
390791 -- Unsaturated,"8,496",6.50,6.50,2,,,,Brazil
390799 -- Other,"836,225",3.25,3.25,4,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","2,375,860",6.50,6.50,1,,,,Brazil
390890 - Other,"288,043",6.50,6.50,1,,,,Brazil
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Brazil
390920 - Melamine resins,"913,187",6.50,6.50,1,,,,Brazil
390930 - Other amino-resins,"5,713",6.50,6.50,1,,,,Brazil
390940 - Phenolic resins,"5,711,957",6.50,6.50,1,,,,Brazil
390950 - Polyurethanes,"318,438",3.25,3.25,2,,,,Brazil
391000 Silicones in primary forms.,"692,218",6.50,6.50,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","2,503,695",6.50,6.50,1,,,,Brazil
391190 - Other,"860,673",2.75,2.75,6,,,,Brazil
391211 -- Non-plasticised,,6.50,6.50,1,,,,Brazil
391212 -- Plasticised,,6.50,6.50,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),"6,811,894",6.33,6.33,3,,,,Brazil
391231 -- Carboxymethylcellulose and its salts,"435,097",6.50,6.50,1,,,,Brazil
391239 -- Other,"50,331",4.33,4.33,3,,,,Brazil
391290 - Other,"2,883,334",6.45,6.45,2,,,,Brazil
"391310 - Alginic acid, its salts and esters","10,371",5.00,5.00,1,,,,Brazil
391390 - Other,"10,770,264",6.50,6.50,1,,,,Brazil
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,6.50,6.50,1,,,,Brazil
391510 - Of polymers of ethylene,"5,229",6.50,6.50,1,,,,Brazil
391520 - Of polymers of styrene,,6.50,6.50,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,Brazil
391590 - Of other plastics,"999,553",6.50,6.50,3,,,,Brazil
391610 - Of polymers of ethylene,908,6.50,6.50,1,,,,Brazil
391620 - Of polymers of vinyl chloride,"31,069",6.50,6.50,2,,,,Brazil
391690 - Of other plastics,"234,797",6.50,6.50,7,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"30,615",5.90,5.90,2,,,,Brazil
391721 -- Of polymers of ethylene,"46,406",6.50,6.50,2,,,,Brazil
391722 -- Of polymers of propylene,"2,388,150",6.50,6.50,2,,,,Brazil
391723 -- Of polymers of vinyl chloride,"4,131",6.50,6.50,2,,,,Brazil
391729 -- Of other plastics,"1,267,441",6.50,6.50,4,,,,Brazil
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","15,571",6.50,6.50,1,,,,Brazil
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","3,026,814",6.50,6.50,7,,,,Brazil
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","11,689",6.50,6.50,1,,,,Brazil
391739 -- Other,"1,286,015",6.50,6.50,4,,,,Brazil
391740 - Fittings,"655,290",6.50,6.50,1,,,,Brazil
391810 - Of polymers of vinyl chloride,"569,612",6.50,6.50,2,,,,Brazil
391890 - Of other plastics,"3,735",6.50,6.50,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"349,991",6.41,6.41,9,,,,Brazil
391990 - Other,"5,385,916",6.50,6.50,6,,,,Brazil
392010 - Of polymers of ethylene,"8,018,706",4.88,4.88,8,,,,Brazil
392020 - Of polymers of propylene,"10,267,419",6.50,6.50,5,,,,Brazil
392030 - Of polymers of styrene,"9,009",6.50,6.50,1,,,,Brazil
392043 -- Containing by weight not less than 6 % of plasticisers,"241,389",6.50,6.50,2,,,,Brazil
392049 -- Other,"56,923",6.50,6.50,2,,,,Brazil
392051 -- Of poly(methyl methacrylate),"10,632,160",6.50,6.50,1,,,,Brazil
392059 -- Other,176,3.25,3.25,2,,,,Brazil
392061 -- Of polycarbonates,"409,653",6.50,6.50,1,,,,Brazil
392062 -- Of poly(ethylene terephthalate),"6,276,911",3.25,3.25,4,,,,Brazil
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Brazil
392069 -- Of other polyesters,"12,129",6.50,6.50,1,,,,Brazil
392071 -- Of regenerated cellulose,,6.50,6.50,2,,,,Brazil
392073 -- Of cellulose acetate,,6.43,6.43,3,,,,Brazil
392079 -- Of other cellulose derivatives,"3,296",6.10,6.10,2,,,,Brazil
392091 -- Of poly(vinyl butyral),,6.10,6.10,1,,,,Brazil
392092 -- Of polyamides,,6.50,6.50,1,,,,Brazil
392093 -- Of amino-resins,,6.50,6.50,1,,,,Brazil
392094 -- Of phenolic resins,"6,357",6.50,6.50,1,,,,Brazil
392099 -- Of other plastics,"119,969",2.79,2.79,7,,,,Brazil
392111 -- Of polymers of styrene,"22,192",6.50,6.50,1,,,,Brazil
392112 -- Of polymers of vinyl chloride,"834,628",6.50,6.50,1,,,,Brazil
392113 -- Of polyurethanes,"5,786",6.50,6.50,2,,,,Brazil
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Brazil
392119 -- Of other plastics,"1,475,490",6.50,6.50,1,,,,Brazil
392190 - Other,"12,515,077",6.50,6.50,9,,,,Brazil
"392210 - Baths, shower-baths, sinks and wash-basins","38,159",6.50,6.50,1,,,,Brazil
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Brazil
392290 - Other,"55,942",6.50,6.50,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles","354,532",6.50,6.50,1,,,,Brazil
392321 -- Of polymers of ethylene,"1,230,761",6.50,6.50,1,,,,Brazil
392329 -- Of other plastics,"1,857,282",6.50,6.50,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","409,126",6.50,6.50,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports","188,377",5.90,5.90,2,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","884,110",6.50,6.50,2,,,,Brazil
392390 - Other,"820,332",6.50,6.50,2,,,,Brazil
392410 - Tableware and kitchenware,"888,490",6.50,6.50,1,,,,Brazil
392490 - Other,"938,177",6.50,6.50,3,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","57,011",6.50,6.50,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors","2,285",6.50,6.50,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Brazil
392590 - Other,"31,772",6.50,6.50,3,,,,Brazil
392610 - Office or school supplies,"63,193",6.50,6.50,1,,,,Brazil
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","87,025",6.50,6.50,1,,,,Brazil
"392630 - Fittings for furniture, coachwork or the like","1,767,737",6.50,6.50,1,,,,Brazil
392640 - Statuettes and other ornamental articles,"102,684",6.50,6.50,1,,,,Brazil
392690 - Other,"17,247,856",6.50,6.50,3,,,,Brazil
,2007,"514,404,484",5.62,5.62,249,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"132,958,372",6.50,6.50,2,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"170,374,365",3.25,3.25,2,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"7,435,936",6.50,6.50,1,,,,Brazil
390190 - Other,"1,531,452",2.17,2.17,3,,,,Brazil
390210 - Polypropylene,"43,003,768",6.50,6.50,1,,,,Brazil
390220 - Polyisobutylene,"4,705,050",6.50,6.50,1,,,,Brazil
390230 - Propylene copolymers,"10,942,881",6.50,6.50,1,,,,Brazil
390290 - Other,"205,260",2.17,2.17,3,,,,Brazil
390311 -- Expansible,137,6.50,6.50,1,,,,Brazil
390319 -- Other,"48,502",6.50,6.50,1,,,,Brazil
390320 - Styrene-acrylonitrile (SAN) copolymers,822,6.50,6.50,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"553,257",6.50,6.50,1,,,,Brazil
390390 - Other,"7,017",2.17,2.17,3,,,,Brazil
"390410 - Poly(vinyl chloride), not mixed with any other substances","3,836,633",6.50,6.50,1,,,,Brazil
